unit,ring,lon,lat
Steiermark,6,13.824408976065476,47.26748574321619
Steiermark,6,13.859250382090865,47.234390880341465
Steiermark,6,13.857808506363055,47.22611611828449
Steiermark,6,13.874882516504394,47.212810551115965
Steiermark,6,13.8981956350844,47.19133383682518
Steiermark,6,13.90303719328294,47.18483706424348
Steiermark,6,13.918052219900547,47.1706332840492
Steiermark,6,13.96870180625602,47.15100364640462
Steiermark,6,13.992471983041609,47.137150178576825
Steiermark,6,13.973359123884489,47.127403440081366
Steiermark,6,13.940277962487247,47.13687160273737
Steiermark,6,13.909899809591014,47.12452184436622
Steiermark,6,13.883948838012842,47.11003785404317
Steiermark,6,13.878777028126697,47.09517051034468
Steiermark,6,13.90436015947238,47.06335923126404
Steiermark,6,13.877705594965075,47.033085995680956
Steiermark,6,13.865434819530911,46.99663359067061
Steiermark,6,13.843428714263498,46.98698355326046
Steiermark,6,13.83258614152837,46.96588741599903
Steiermark,6,13.809453001441684,46.95094518296658
Steiermark,6,13.785562034841021,46.93800153774013
Steiermark,6,13.811108446585289,46.92592608397577
Steiermark,6,13.835643628793326,46.91545270116361
Steiermark,6,13.848967969790355,46.9097089611197
Steiermark,6,13.871225946208488,46.918149484287575
Steiermark,6,13.889124751571174,46.925610690948034
Steiermark,6,13.91951314722852,46.94022535198052
Steiermark,6,13.95192532495531,46.942742130438816
Steiermark,6,13.972184513392577,46.96372341968901
Steiermark,6,14.006875686920262,46.97097332070497
Steiermark,6,14.01720209545443,46.98831111295222
Steiermark,6,14.030171276200877,47.00739138907047
Steiermark,6,14.073120951943057,47.013095665875454
Steiermark,6,14.096745582864513,47.03434665946993
Steiermark,6,14.119631233957787,47.040395568341445
Steiermark,6,14.124320614160414,47.0562456451189
Steiermark,6,14.140535807221152,47.06098788138618
Steiermark,6,14.172515017200974,47.05824622936033
Steiermark,6,14.197668388512133,47.07309878264878
Steiermark,6,14.216301759877439,47.05914755991057
Steiermark,6,14.235849982787865,47.02625419718597
Steiermark,6,14.256634422046128,47.030087871520976
Steiermark,6,14.28312421222948,47.0291891211285
Steiermark,6,14.299556611446702,47.02728634636574
Steiermark,6,14.31966729643254,47.028378579215044
Steiermark,6,14.346771078955737,47.02643429467379
Steiermark,6,14.378623928678472,47.017740097679585
Steiermark,6,14.380518942266434,47.00415038968268
Steiermark,6,14.383726180903974,46.98380499127024
Steiermark,6,14.393080495995093,46.98060101481799
Steiermark,6,14.422314788792818,46.99346303183995
Steiermark,6,14.431052524869843,47.000903343685515
Steiermark,6,14.44237826122417,46.99636020103877
Steiermark,6,14.45754310894235,46.996360836849306
Steiermark,6,14.459228862839678,47.0145410794898
Steiermark,6,14.472712245900443,47.008134484342406
Steiermark,6,14.50662371764151,47.02865131205906
Steiermark,6,14.516599020642204,47.00907451950357
Steiermark,6,14.546406831269334,47.01367431260854
Steiermark,6,14.57962989499212,47.01296423371657
Steiermark,6,14.616143340904777,46.998367011450405
Steiermark,6,14.650951472235919,47.014541440509625
Steiermark,6,14.69955279550651,47.01669877345495
Steiermark,6,14.716894280456263,47.018578445697315
Steiermark,6,14.733113534038889,47.027175848686795
Steiermark,6,14.77292520981775,47.04005581586583
Steiermark,6,14.798899174819235,47.03887624282732
Steiermark,6,14.824252068361634,47.0457361999461
Steiermark,6,14.844544719479304,47.04880327871116
Steiermark,6,14.874152865069789,47.022937138232066
Steiermark,6,14.939548137075736,46.99336649111963
Steiermark,6,14.967536923071393,46.98261205381189
Steiermark,6,14.986613874465665,46.953607981349435
Steiermark,6,14.999679639633078,46.9327982973018
Steiermark,6,15.011585808629418,46.92601881227041
Steiermark,6,15.02777861964897,46.910758312422544
Steiermark,6,15.015800161213612,46.88120594540602
Steiermark,6,15.010041093244292,46.85691967717945
Steiermark,6,14.991300691991743,46.822806405865094
Steiermark,6,14.977176021220044,46.78516613502313
Steiermark,6,15.027639738035163,46.77271443379894
Steiermark,6,15.034479535263474,46.75019999601991
Steiermark,6,15.045514068640246,46.733330196084985
Steiermark,6,15.045271165771517,46.715041768957605
Steiermark,6,15.031367885049269,46.67836934031186
Steiermark,6,15.035539870837693,46.666247746262044
Steiermark,6,15.050179877367109,46.66650171561279
Steiermark,6,15.071567591051275,46.650261316059826
Steiermark,6,15.088844536275058,46.652347547123554
Steiermark,6,15.117106686659366,46.65734244290543
Steiermark,6,15.122253113553029,46.65487927727219
Steiermark,6,15.132122458878316,46.6509606657439
Steiermark,6,15.14628100845012,46.6601965021934
Steiermark,6,15.167995839698301,46.65442931038692
Steiermark,6,15.198299303211673,46.64609252233844
Steiermark,6,15.236850484781797,46.63974157718423
Steiermark,6,15.302065485144544,46.65357891754013
Steiermark,6,15.338742653524273,46.65352055945786
Steiermark,6,15.354709175266262,46.6553390269901
Steiermark,6,15.376874354653596,46.6522375176302
Steiermark,6,15.415051448706436,46.65589108094274
Steiermark,6,15.431161004045697,46.64700203875292
Steiermark,6,15.457837176998519,46.63932170510485
Steiermark,6,15.464640760517375,46.62336572330553
Steiermark,6,15.48468260277656,46.6191249790906
Steiermark,6,15.505402841015247,46.616315141459005
Steiermark,6,15.516451651101738,46.623722657018064
Steiermark,6,15.543437015830145,46.63029287093299
Steiermark,6,15.552088258495383,46.64061158588057
Steiermark,6,15.552456877708519,46.648037973925284
Steiermark,6,15.54702404301167,46.66508516310532
Steiermark,6,15.55201957796894,46.67293971119311
Steiermark,6,15.563886144900412,46.67549845726648
Steiermark,6,15.578591707254507,46.68351738693794
Steiermark,6,15.5909232570964,46.68643445633392
Steiermark,6,15.606354806257587,46.68149196489667
Steiermark,6,15.635031936646,46.68153328145728
Steiermark,6,15.644276406515345,46.690513336117995
Steiermark,6,15.677333534523692,46.707078887154935
Steiermark,6,15.754805187879269,46.69824030181706
Steiermark,6,15.840729353279741,46.72272693033027
Steiermark,6,15.947960624000595,46.68945016253885
Steiermark,6,16.0079709415967,46.668957380677995
Steiermark,6,16.04182483359122,46.66887221103903
Steiermark,6,16.0298590783897,46.701188105219124
Steiermark,6,16.022429780430375,46.71120094607896
Steiermark,6,16.004646487516553,46.71749270369178
